DATETIME,INCI CHAMBER BOTM TEMP(degC),INC INTER TEMP(degC),INC-2 INTER TEMP(degC),INC TOP TEMP(degC),STACK TEMP(degC),INC CHMB TO WASH TWR TMP(degC),EFF TO C9202(m3/h),EFF FLOW TO INC.(m3/h),CO FLOW TO INC-2(N-m3/h),TOTAL NG TO INCI-II(S-m3/h),INC. PRESSURE(mmH2O)
19-01-2024 03:49:49,873.074,889.1453,815.7583,747.6819,86.09117,731.7607,80.29379,1.254119,427.9797,5.69E-10,0.1699392
19-01-2024 03:49:50,873.097,889.0795,815.8015,747.7057,86.10589,731.7617,80.10353,1.218948,427.2582,2.84E-10,0.3291103
19-01-2024 03:49:51,872.9987,889.0832,815.7865,747.681,86.10104,731.7622,80.1703,1.186104,426.949,1.42E-10,0.4270063
19-01-2024 03:49:52,872.9861,889.0485,815.7424,747.6686,86.09862,731.7258,80.03629,1.158237,426.8459,7.11E-11,0.1280539
19-01-2024 03:49:53,873.0532,889.0311,815.757,747.6258,86.0913,731.7076,79.91701,1.137133,427.6165,3.55E-11,-0.4120473
19-01-2024 03:49:54,873.0134,888.9858,815.7642,747.641,86.09375,731.6985,80.03868,1.122613,427.7966,1.78E-11,-0.7187189
19-01-2024 03:49:55,873.0668,888.9998,815.6946,747.6486,86.10107,731.694,79.64743,1.113217,427.6812,8.89E-12,-0.4692228
19-01-2024 03:49:56,873.0934,888.9701,815.6598,747.6525,86.09253,731.6551,79.75835,1.107603,427.8289,4.44E-12,-0.04540239
19-01-2024 03:49:57,873.0702,888.9553,815.679,747.6544,86.10657,731.6357,80.12622,1.105712,428.2107,2.22E-12,-0.07152932
19-01-2024 03:49:58,873.0219,888.838,815.7252,747.582,86.09528,731.626,80.17343,1.106903,428.5553,1.11E-12,0.1290303
19-01-2024 03:49:59,872.9977,888.7794,815.7117,747.5825,86.09573,731.5845,80.03236,1.11055,428.266,5.55E-13,0.5650034
19-01-2024 03:50:00,872.9125,888.8232,815.7416,747.5461,86.08376,731.5271,80.06071,1.115578,428.3779,2.78E-13,0.1299138
19-01-2024 03:50:01,872.9064,888.8086,815.6833,747.4547,86.10218,731.5717,79.81063,1.125874,428.0746,1.39E-13,0.2175448
19-01-2024 03:50:02,872.94,888.728,815.6542,747.5189,86.10529,731.5939,79.80418,1.147043,428.4872,6.94E-14,0.2918779
19-01-2024 03:50:03,872.9568,888.6511,815.6396,747.5143,86.10074,731.5318,79.96307,1.177922,428.232,3.47E-14,-0.4338951
19-01-2024 03:50:04,872.892,888.6493,815.7056,747.4388,86.10457,731.4276,80.02058,1.212893,429.0265,1.74E-14,0.0271931
19-01-2024 03:50:05,872.9328,888.6118,815.6653,747.4742,86.09428,731.4486,80.17535,1.24701,429.4749,8.68E-15,-0.1511984
19-01-2024 03:50:06,872.8434,888.5563,815.6818,747.4188,86.08302,731.4225,80.25001,1.276887,429.4945,4.34E-15,0.1746449
19-01-2024 03:50:07,872.8719,888.6385,815.6534,747.4642,86.08961,731.4095,79.79189,1.300064,429.1972,2.17E-15,0.874676
19-01-2024 03:50:08,872.8129,888.4965,815.6025,747.3771,86.099,731.4396,79.94596,1.316841,428.2273,1.08E-15,0.6814786
19-01-2024 03:50:09,872.7468,888.4987,815.6138,747.3336,86.09149,731.4181,80.00105,1.327518,427.9479,5.42E-16,0.6337081
19-01-2024 03:50:10,872.7504,888.39,815.6194,747.3118,86.09384,731.334,80.08344,1.331942,427.7568,2.71E-16,-0.01883933
19-01-2024 03:50:11,872.7521,888.4089,815.5856,747.3009,86.09502,731.292,80.05057,1.331407,427.8154,1.36E-16,0.6924846
19-01-2024 03:50:12,872.7531,888.3817,815.5687,747.2955,86.10171,731.271,80.03688,1.329003,428.1013,6.78E-17,0.4194845
19-01-2024 03:50:13,872.7169,888.3315,815.5968,747.3293,86.09895,731.2971,80.31458,1.325054,427.8336,3.39E-17,-0.09543353
19-01-2024 03:50:14,872.6621,888.343,815.6109,747.3829,86.09757,731.3102,80.27309,1.320334,428.4691,1.70E-17,-0.9937617
19-01-2024 03:50:15,872.7446,888.2023,815.6179,747.4097,86.09688,731.2068,80.04642,1.315837,428.7869,8.48E-18,-0.4602597
19-01-2024 03:50:16,872.7126,888.1685,815.5482,747.3865,86.10264,731.1552,79.87523,1.313283,428.6896,4.24E-18,0.4534639
19-01-2024 03:50:17,872.66,888.1882,815.55,747.4115,86.09331,731.166,79.9547,1.311854,428.7435,2.12E-18,0.617357
19-01-2024 03:50:18,872.5971,888.1615,815.5143,747.3874,86.09475,731.1713,79.90374,1.310071,428.8217,1.06E-18,0.8091668
19-01-2024 03:50:19,872.6389,888.0749,815.5696,747.3754,86.10158,731.2107,80.03479,1.307502,429.1168,5.30E-19,0.056683
19-01-2024 03:50:20,872.5865,888.1049,815.5607,747.3327,86.09888,731.1571,80.36803,1.303775,428.8546,2.65E-19,0.1687224
19-01-2024 03:50:21,872.597,888.0466,815.6295,747.3113,86.10364,731.2036,80.44743,1.29825,428.9796,1.32E-19,0.4261581
19-01-2024 03:50:22,872.6022,888.0541,815.6639,747.3007,86.09991,731.1169,80.43526,1.291215,428.786,6.62E-20,0.9393974
19-01-2024 03:50:23,872.6048,887.9846,815.6811,747.2953,86.09195,731.037,80.19077,1.285256,428.33,3.31E-20,0.7748744
19-01-2024 03:50:24,872.5695,887.9498,815.6897,747.2927,86.09407,731.0703,80.25771,1.281513,428.6662,1.66E-20,0.1188825
19-01-2024 03:50:25,872.5153,887.969,815.6573,747.2548,86.08292,731.0869,80.11848,1.281931,428.6293,8.28E-21,0.01061314
19-01-2024 03:50:26,872.4881,887.8688,815.7144,747.2358,86.08345,731.0952,79.80913,1.285649,428.9694,4.14E-21,-0.1777989
19-01-2024 03:50:27,872.5112,887.8553,815.6697,747.2629,86.08982,730.9895,79.73177,1.292086,429.1906,2.07E-21,0.7533857
19-01-2024 03:50:28,872.4128,887.7753,815.7206,747.2399,86.07469,730.9,79.94058,1.298661,429.2501,1.03E-21,-0.1848306
19-01-2024 03:50:29,872.4369,887.8452,815.7094,747.265,86.08544,730.9651,79.84436,1.304848,429.331,5.17E-22,-0.1778645
19-01-2024 03:50:30,872.3757,887.8069,815.7039,747.2043,86.08472,730.9977,80.34898,1.309315,429.5248,2.59E-22,0.06975915
19-01-2024 03:50:31,872.3451,887.7145,815.7377,747.2471,86.07825,731.014,80.24919,1.312159,429.6729,1.29E-22,0.3400553
19-01-2024 03:50:32,872.3298,887.5584,815.6447,747.2319,86.08112,730.9855,80.31154,1.313123,429.6958,6.47E-23,0.1700277
19-01-2024 03:50:33,872.3221,887.6268,815.6715,747.261,86.08255,730.9713,80.26883,1.312537,429.3491,3.23E-23,-0.1347127
19-01-2024 03:50:34,872.3549,887.5512,815.6849,747.2389,86.08327,730.8909,80.10755,1.311481,429.0732,1.62E-23,0.4514425
19-01-2024 03:50:35,872.2981,887.5134,815.6916,747.1546,86.07752,730.8873,80.2161,1.311563,429.1913,8.08E-24,0.8360728
19-01-2024 03:50:36,872.2697,887.4213,815.6949,747.1857,86.08685,730.9222,80.19646,1.31313,429.0456,4.04E-24,0.5217962
19-01-2024 03:50:37,872.2188,887.3752,815.6966,747.2012,86.07932,730.9763,80.32889,1.315745,429.0752,2.02E-24,0.4440036
19-01-2024 03:50:38,872.23,887.4254,815.734,747.1724,86.07555,730.93,80.04953,1.318273,428.9875,1.01E-24,0.2281053
